file,loc,blank,comment,cc
tests/models/imagegpt/test_image_processing_imagegpt.py,269,73,34,63
src/transformers/models/prompt_depth_anything/image_processing_prompt_depth_anything.py,267,62,172,59
src/transformers/pipelines/table_question_answering.py,267,87,103,112
tests/models/glm4v/test_video_processing_glm4v.py,267,45,22,46
tests/models/swin2sr/test_modeling_swin2sr.py,267,56,22,31
tests/utils/test_configuration_utils.py,267,55,38,36
examples/pytorch/test_pytorch_examples.py,266,76,330,42
src/transformers/models/textnet/modeling_textnet.py,266,84,65,93
tests/models/mobilenet_v2/test_modeling_mobilenet_v2.py,266,60,24,34
tests/models/univnet/test_feature_extraction_univnet.py,266,64,35,53
src/transformers/models/cohere2_vision/modeling_cohere2_vision.py,265,65,95,41
src/transformers/models/convnextv2/modeling_convnextv2.py,265,83,99,94
src/transformers/models/got_ocr2/image_processing_got_ocr2.py,265,59,202,66
src/transformers/models/sam2/processing_sam2.py,265,67,194,93
tests/models/timesformer/test_modeling_timesformer.py,265,66,30,36
tests/models/xlstm/test_modeling_xlstm.py,265,54,38,27
src/transformers/models/cohere2/modular_cohere2.py,264,56,124,50
src/transformers/models/fuyu/modeling_fuyu.py,264,57,86,60
tests/models/dinov2_with_registers/test_modeling_dinov2_with_registers.py,264,61,31,37
tests/models/gpt2/test_tokenization_gpt2.py,264,63,49,35
tests/models/qwen3_vl/test_video_processing_qwen3_vl.py,264,44,22,46
src/transformers/models/blenderbot_small/configuration_blenderbot_small.py,263,41,87,38
src/transformers/models/marian/configuration_marian.py,263,41,91,39
tests/models/nougat/test_image_processing_nougat.py,263,41,19,48
src/transformers/models/granitemoehybrid/modular_granitemoehybrid.py,262,66,67,101
src/transformers/models/mbart/configuration_mbart.py,262,40,89,38
src/transformers/models/superglue/image_processing_superglue.py,262,65,147,65
tests/generation/test_continuous_batching.py,262,36,35,41
tests/models/nystromformer/test_modeling_nystromformer.py,262,46,14,32
src/transformers/image_processing_base.py,261,87,195,61
src/transformers/models/aria/image_processing_aria.py,261,63,203,56
src/transformers/models/convnext/modeling_convnext.py,261,77,86,95
src/transformers/models/qwen3_vl_moe/modular_qwen3_vl_moe.py,261,73,217,47
examples/modular-transformers/modeling_super.py,260,54,38,45
tests/models/glpn/test_modeling_glpn.py,260,63,26,35
src/transformers/models/esm/openfold_utils/chunk_utils.py,259,66,73,68
tests/models/byt5/test_tokenization_byt5.py,259,65,40,48
tests/models/colpali/test_modeling_colpali.py,259,50,37,43
tests/models/qwen3_next/test_modeling_qwen3_next.py,259,47,42,44
tests/models/vitmatte/test_image_processing_vitmatte.py,259,66,36,55
tests/models/vjepa2/test_modeling_vjepa2.py,259,71,30,33
tests/models/zoedepth/test_modeling_zoedepth.py,259,66,25,39
src/transformers/keras_callbacks.py,258,47,108,105
tests/models/qwen2_vl/test_video_processing_qwen2_vl.py,258,48,39,36
src/transformers/integrations/bitnet.py,257,64,107,58
src/transformers/models/deprecated/tvlt/image_processing_tvlt.py,257,46,135,57
src/transformers/models/regnet/modeling_regnet.py,257,67,52,94
utils/models_to_deprecate.py,257,38,43,52
src/transformers/quantizers/auto.py,255,45,35,53
tests/models/bert/test_tokenization_bert.py,255,71,17,39
tests/models/colqwen2/test_modeling_colqwen2.py,255,60,34,27
tests/models/ijepa/test_modeling_ijepa.py,255,54,32,29
tests/models/speech_to_text/test_feature_extraction_speech_to_text.py,255,66,35,53
src/transformers/models/pop2piano/feature_extraction_pop2piano.py,254,67,134,38
tests/models/mobilebert/test_tokenization_mobilebert.py,254,70,38,39
tests/models/pix2struct/test_image_processing_pix2struct.py,254,57,41,41
tests/models/deberta/test_modeling_deberta.py,253,41,14,32
src/transformers/models/donut/image_processing_donut.py,252,54,165,64
src/transformers/models/smolvlm/processing_smolvlm.py,252,66,105,72
src/transformers/models/blt/configuration_blt.py,251,46,126,59
tests/models/xlm_roberta/test_tokenization_xlm_roberta.py,251,53,40,27
examples/pytorch/question-answering/utils_qa.py,250,55,138,84
src/transformers/models/efficientloftr/image_processing_efficientloftr.py,250,64,147,65
tests/models/electra/test_tokenization_electra.py,250,69,17,38
tests/models/textnet/test_modeling_textnet.py,250,59,28,35
tests/utils/test_generic.py,250,66,32,38
tests/models/dinov2/test_modeling_dinov2.py,249,62,30,37
tests/models/phi3/test_modeling_phi3.py,249,96,67,26
src/transformers/models/openai/tokenization_openai.py,248,54,94,96
src/transformers/models/pixtral/image_processing_pixtral.py,248,56,169,56
tests/generation/test_candidate_generator.py,248,53,38,41
src/transformers/models/poolformer/modeling_poolformer.py,247,77,56,103
tests/models/vitpose/test_modeling_vitpose.py,247,66,21,38
src/transformers/models/llava/image_processing_llava.py,246,42,149,61
src/transformers/models/upernet/modeling_upernet.py,246,62,80,73
tests/models/dpr/test_modeling_dpr.py,246,45,15,27
tests/models/squeezebert/test_modeling_squeezebert.py,246,37,13,28
src/transformers/models/idefics3/processing_idefics3.py,245,69,90,73
tests/models/openai/test_modeling_openai.py,245,42,24,28
tests/models/prompt_depth_anything/test_modeling_prompt_depth_anything.py,245,59,18,34
tests/utils/test_video_utils.py,245,57,44,24
src/transformers/models/dpt/image_processing_dpt_fast.py,244,59,103,38
src/transformers/models/gpt_neox_japanese/tokenization_gpt_neox_japanese.py,244,43,82,66
tests/models/beit/test_image_processing_beit.py,244,48,21,37
tests/models/olmoe/test_modeling_olmoe.py,244,49,24,26
tests/models/qwen2/test_modeling_qwen2.py,244,288,181,16
tests/models/vit/test_modeling_vit.py,244,58,33,31
src/transformers/model_debugging_utils.py,243,91,122,47
src/transformers/models/olmo3/modular_olmo3.py,243,53,131,55
src/transformers/models/qwen2_5_omni/processing_qwen2_5_omni.py,243,47,70,39
src/transformers/utils/metrics.py,243,83,72,34
tests/pipelines/test_pipelines_object_detection.py,243,35,19,17
tests/models/mbart/test_tokenization_mbart.py,242,57,34,38
tests/models/tvp/test_modeling_tvp.py,242,50,27,27
src/transformers/models/mm_grounding_dino/modular_mm_grounding_dino.py,241,57,136,47
tests/models/canine/test_tokenization_canine.py,241,63,32,36
tests/models/dpt/test_modeling_dpt_hybrid.py,241,54,23,39
tests/models/seamless_m4t/test_feature_extraction_seamless_m4t.py,241,62,47,51
tests/models/superpoint/test_modeling_superpoint.py,241,50,21,35
tests/pipelines/test_pipelines_zero_shot.py,241,40,19,13
src/transformers/models/qwen3_omni_moe/processing_qwen3_omni_moe.py,240,44,76,34
src/transformers/utils/notebook.py,240,46,97,99
examples/legacy/token-classification/utils_ner.py,239,51,80,56
src/transformers/models/colqwen2/modular_colqwen2.py,239,70,101,70
src/transformers/models/voxtral/processing_voxtral.py,239,73,123,65
src/transformers/models/llama4/configuration_llama4.py,238,47,194,39
tests/models/dpt/test_modeling_dpt_auto_backbone.py,238,59,26,35
tests/models/univnet/test_modeling_univnet.py,238,64,34,39
tests/pipelines/test_pipelines_image_classification.py,238,36,26,18
src/transformers/models/csm/generation_csm.py,237,69,185,64
src/transformers/models/phi/modular_phi.py,237,56,8,61
src/transformers/quantizers/quantizer_bnb_4bit.py,237,53,46,70
utils/update_metadata.py,237,56,79,40
src/transformers/models/deepseek_vl_hybrid/image_processing_deepseek_vl_hybrid_fast.py,236,33,58,46
tests/models/idefics2/test_processing_idefics2.py,236,52,35,15
tests/models/sam/test_image_processing_sam.py,236,44,21,36
src/transformers/loss/loss_d_fine.py,235,61,89,33
src/transformers/models/code_llama/tokenization_code_llama.py,235,77,142,71
src/transformers/models/video_llava/image_processing_video_llava.py,235,35,121,48
src/transformers/models/llama4/image_processing_llama4_fast.py,234,69,152,40
examples/legacy/token-classification/run_ner.py,233,44,47,29
src/transformers/models/gemma3/image_processing_gemma3.py,233,44,132,55
src/transformers/models/speecht5/feature_extraction_speecht5.py,233,53,110,59
tests/models/segformer/test_image_processing_segformer.py,233,48,21,36
src/transformers/models/led/tokenization_led.py,232,75,147,69
tests/models/evolla/test_processing_evolla.py,232,39,24,23
tests/models/got_ocr2/test_modeling_got_ocr2.py,232,36,14,21
src/transformers/models/auto/feature_extraction_auto.py,231,54,137,39
src/transformers/models/plbart/tokenization_plbart.py,231,75,126,58
src/transformers/models/t5/tokenization_t5.py,231,77,140,72
tests/models/qwen3/test_modeling_qwen3.py,231,291,180,19
utils/deprecate_models.py,231,93,54,68
examples/legacy/run_openai_gpt.py,230,44,45,36
src/transformers/models/codegen/tokenization_codegen.py,230,69,91,65
src/transformers/models/deepseek_vl/modeling_deepseek_vl.py,230,53,67,39
src/transformers/models/mistral3/modular_mistral3.py,230,49,58,56
src/transformers/models/owlv2/image_processing_owlv2_fast.py,230,69,110,45
tests/models/qwen3_vl/test_modeling_qwen3_vl.py,230,36,33,18
src/transformers/models/deprecated/ernie_m/tokenization_ernie_m.py,229,64,116,88
src/transformers/models/prompt_depth_anything/image_processing_prompt_depth_anything_fast.py,229,65,75,38
tests/models/convnextv2/test_modeling_convnextv2.py,229,58,24,39
tests/models/roc_bert/test_tokenization_roc_bert.py,229,61,31,39
tests/models/depth_anything/test_modeling_depth_anything.py,228,57,35,33
tests/models/longformer/test_tokenization_longformer.py,228,50,33,21
tests/models/roberta/test_tokenization_roberta.py,228,51,30,21
src/transformers/models/phi4_multimodal/configuration_phi4_multimodal.py,227,45,210,43
tests/models/aria/test_image_processing_aria.py,227,48,45,63
tests/models/pvt/test_modeling_pvt.py,227,58,23,32
src/transformers/models/dinov2_with_registers/modular_dinov2_with_registers.py,226,73,136,54
tests/models/lfm2_vl/test_modeling_lfm2_vl.py,226,43,21,23
tests/models/mobilevit/test_image_processing_mobilevit.py,226,41,23,29
tests/models/phi4_multimodal/test_image_processing_phi4_multimodal.py,226,51,32,47
src/transformers/models/depth_anything/modeling_depth_anything.py,225,94,108,81
tests/models/fuyu/test_modeling_fuyu.py,225,58,75,31
tests/models/vipllava/test_modeling_vipllava.py,225,43,41,25
src/transformers/models/glm4v_moe/modular_glm4v_moe.py,224,63,172,38
tests/models/seggpt/test_image_processing_seggpt.py,224,63,23,25
tests/models/vitdet/test_modeling_vitdet.py,224,66,32,33
src/transformers/models/deepseek_vl/image_processing_deepseek_vl.py,223,46,156,61
src/transformers/models/seamless_m4t/tokenization_seamless_m4t_fast.py,223,73,150,36
src/transformers/models/vivit/image_processing_vivit.py,223,46,138,51
tests/models/upernet/test_modeling_upernet.py,223,58,24,31
src/transformers/generation/stopping_criteria.py,222,91,207,81
src/transformers/modeling_attn_mask_utils.py,222,75,190,67
src/transformers/models/omdet_turbo/processing_omdet_turbo.py,222,69,117,54
tests/models/aria/test_processing_aria.py,222,52,36,16
src/transformers/hf_argparser.py,221,60,149,101
tests/extended/test_trainer_ext.py,221,47,93,36
tests/models/ctrl/test_modeling_ctrl.py,221,40,23,26
src/transformers/models/cohere/modular_cohere.py,220,54,81,47
tests/models/eomt/test_image_processing_eomt.py,220,64,26,43
tests/models/mobilenet_v2/test_image_processing_mobilenet_v2.py,220,41,23,29
examples/pytorch/continuous_batching.py,219,38,38,16
src/transformers/generation/watermarking.py,219,99,226,45
tests/models/mpnet/test_modeling_mpnet.py,219,33,14,27
src/transformers/models/ernie4_5_moe/modular_ernie4_5_moe.py,218,69,59,65
src/transformers/models/pix2struct/image_processing_pix2struct.py,218,76,170,38
tests/models/gemma3n/test_feature_extraction_gemma3n.py,218,48,33,44
tests/models/resnet/test_modeling_resnet.py,218,58,29,35
src/transformers/models/csm/processing_csm.py,217,64,92,60
src/transformers/data/processors/utils.py,216,56,77,80
src/transformers/models/lfm2_vl/modular_lfm2_vl.py,216,50,86,30
tests/models/lfm2_vl/test_image_processing_lfm2_vl.py,216,39,34,28
tests/models/llava_onevision/test_image_processing_llava_onevision.py,216,46,40,39
tests/models/pix2struct/test_processing_pix2struct.py,216,80,24,29
tests/pipelines/test_pipelines_text_to_audio.py,216,51,37,25
examples/legacy/seq2seq/run_distributed_eval.py,215,22,25,31
src/transformers/optimization_tf.py,215,45,118,57
tests/models/esm/test_modeling_esmfold.py,215,44,14,36
tests/models/vitmatte/test_modeling_vitmatte.py,215,58,24,28
src/transformers/models/marian/tokenization_marian.py,214,70,112,64
src/transformers/models/smolvlm/video_processing_smolvlm.py,214,48,85,53
src/transformers/utils/backbone_utils.py,214,60,105,97
tests/models/convnext/test_modeling_convnext.py,214,60,29,34
tests/models/phi4_multimodal/test_feature_extraction_phi4_multimodal.py,214,46,28,36
tests/utils/test_add_new_model_like.py,214,216,396,10
src/transformers/models/llava_onevision/image_processing_llava_onevision_fast.py,213,45,88,44
tests/models/codegen/test_tokenization_codegen.py,213,62,49,29
tests/models/glm4v/test_processor_glm4v.py,213,40,26,26
tests/models/mbart50/test_tokenization_mbart50.py,213,61,34,40
tests/models/olmo3/test_modeling_olmo3.py,213,42,39,20
src/transformers/models/qwen2_vl/image_processing_qwen2_vl_fast.py,212,28,65,32
src/transformers/models/d_fine/configuration_d_fine.py,211,19,203,15
src/transformers/models/m2m_100/tokenization_m2m_100.py,211,72,101,55
src/transformers/models/sam2/configuration_sam2.py,211,58,184,61
tests/models/clvp/test_tokenization_clvp.py,211,49,54,23
tests/models/paligemma2/test_modeling_paligemma2.py,211,38,33,25
src/transformers/models/deprecated/mmbt/modeling_mmbt.py,210,68,132,43
src/transformers/models/prompt_depth_anything/modular_prompt_depth_anything.py,210,66,66,70
src/transformers/models/univnet/feature_extraction_univnet.py,210,66,183,52
src/transformers/pipelines/mask_generation.py,210,45,86,45
src/transformers/models/fastspeech2_conformer/configuration_fastspeech2_conformer.py,209,46,225,37
tests/pipelines/test_pipelines_image_to_text.py,209,48,13,20
src/transformers/models/deprecated/jukebox/tokenization_jukebox.py,208,67,132,57
src/transformers/quantizers/quantizer_fbgemm_fp8.py,208,46,36,61
tests/models/perceiver/test_tokenization_perceiver.py,208,51,38,40
tests/models/pixtral/test_image_processing_pixtral.py,208,52,27,50
src/transformers/models/clvp/tokenization_clvp.py,207,61,99,62
src/transformers/models/code_llama/tokenization_code_llama_fast.py,207,60,107,58
src/transformers/models/groupvit/configuration_groupvit.py,207,57,143,54
src/transformers/models/llava_next_video/image_processing_llava_next_video.py,207,33,163,45
tests/models/mistral3/test_processing_mistral3.py,207,50,58,11
tests/utils/test_tokenization_utils.py,207,56,40,38
utils/get_ci_error_statistics.py,207,72,26,61
tests/models/bit/test_modeling_bit.py,206,60,28,36
tests/models/grounding_dino/test_processing_grounding_dino.py,206,74,29,27
tests/models/vaultgemma/test_modeling_vaultgemma.py,206,51,33,28
src/transformers/models/layoutlmv3/image_processing_layoutlmv3.py,205,41,134,63
src/transformers/models/qwen2/tokenization_qwen2.py,205,48,89,52
src/transformers/models/roberta/tokenization_roberta.py,205,68,129,62
src/transformers/models/sam/processing_sam.py,205,46,46,67
src/transformers/trainer_seq2seq.py,205,58,123,63
src/transformers/modeling_layers.py,203,48,38,55
examples/legacy/seq2seq/old_test_datasets.py,202,25,20,66
src/transformers/activations.py,202,73,81,71
src/transformers/models/esm/openfold_utils/protein.py,202,65,64,54
src/transformers/models/longformer/tokenization_longformer.py,202,69,131,62
tests/generation/test_stopping_criteria.py,202,60,27,25
tests/models/gpt_neox_japanese/test_modeling_gpt_neox_japanese.py,202,46,19,25
src/transformers/models/myt5/tokenization_myt5.py,201,65,114,71
src/transformers/quantizers/quantizer_bnb_8bit.py,201,47,33,61
tests/models/deepseek_vl_hybrid/test_image_processing_deepseek_vl_hybrid.py,201,43,30,43
utils/add_pipeline_model_mapping_to_test.py,201,62,73,73
src/transformers/models/blenderbot/tokenization_blenderbot.py,200,67,143,60
src/transformers/models/llava_onevision/processing_llava_onevision.py,200,43,90,39
src/transformers/models/perception_lm/image_processing_perception_lm_fast.py,200,33,76,47
tests/models/donut/test_image_processing_donut.py,200,36,29,30
